Date,Number of patient,Treatment,Drug,Insurance avg Cost,Patient avg Cost
3/19/2016,125,T36,D80,515,573
3/19/2016,26,T71,D24,692,521
3/19/2016,79,T76,D56,454,668
3/19/2016,74,T36,D74,493,669
3/19/2016,94,T59,D54,266,670
3/19/2016,185,T94,D19,718,389
3/19/2016,75,T92,D82,327,404
3/19/2016,31,T78,D96,433,501
3/19/2016,136,T89,D33,341,607
3/19/2016,30,T78,D46,455,344
3/19/2016,37,T57,D60,565,617
3/19/2016,182,T36,D88,430,490
3/19/2016,60,T90,D17,790,366
3/19/2016,166,T44,D75,763,219
3/19/2016,125,T91,D66,538,470
3/19/2016,34,T7,D65,307,359
3/19/2016,152,T22,D8,237,507
3/19/2016,183,T39,D65,231,626
3/19/2016,21,T65,D7,592,655
3/19/2016,64,T70,D33,447,759
3/19/2016,151,T98,D42,655,432
3/19/2016,87,T32,D65,260,580
3/19/2016,24,T79,D54,200,759
3/19/2016,21,T87,D3,598,329
3/19/2016,49,T86,D44,251,795
3/19/2016,78,T8,D68,277,758
3/19/2016,43,T25,D72,772,698
3/19/2016,53,T94,D90,245,586
3/19/2016,19,T25,D17,380,322
3/19/2016,27,T25,D50,528,321
3/19/2016,65,T21,D27,597,412
3/19/2016,34,T37,D83,533,640
3/19/2016,89,T92,D55,630,548
3/19/2016,102,T41,D20,418,643
3/19/2016,13,T29,D2,694,735
3/19/2016,84,T84,D15,564,613
3/19/2016,52,T54,D59,427,512
3/19/2016,23,T64,D48,651,633
3/19/2016,142,T37,D65,720,360
3/19/2016,148,T10,D65,737,239
3/19/2016,199,T28,D62,650,697
3/19/2016,9,T35,D13,512,763
3/19/2016,184,T10,D27,603,673
3/19/2016,119,T26,D72,234,356
3/19/2016,78,T64,D99,465,410
3/19/2016,51,T24,D73,366,205
3/19/2016,70,T64,D45,444,401
3/19/2016,17,T50,D37,383,394
3/19/2016,12,T96,D3,704,382
3/19/2016,179,T9,D9,741,560
3/19/2016,88,T57,D9,640,462
3/19/2016,3,T14,D100,245,399
3/19/2016,147,T31,D28,448,740
3/19/2016,167,T11,D60,534,551
3/19/2016,158,T22,D79,447,573
3/19/2016,101,T58,D46,533,312
3/19/2016,79,T59,D92,487,343
3/19/2016,54,T56,D92,761,542
3/19/2016,171,T29,D11,636,311
3/19/2016,75,T88,D75,369,519
3/19/2016,137,T77,D86,278,450
3/19/2016,40,T68,D80,387,769
3/19/2016,59,T30,D99,576,216
3/19/2016,162,T20,D88,432,722
3/19/2016,146,T3,D42,773,573
3/19/2016,157,T52,D45,399,610
3/19/2016,34,T9,D40,457,382
3/19/2016,108,T36,D16,742,240
3/19/2016,103,T34,D75,786,784
3/19/2016,43,T76,D1,662,261
3/19/2016,86,T17,D39,492,795
3/19/2016,152,T95,D17,514,770
3/19/2016,127,T89,D38,317,634
3/19/2016,29,T49,D35,780,480
3/19/2016,84,T88,D7,256,765
3/19/2016,12,T60,D52,615,684
3/19/2016,125,T74,D51,790,353
3/19/2016,148,T40,D51,666,671
3/19/2016,98,T47,D89,685,367
3/19/2016,21,T10,D21,492,372
3/19/2016,173,T43,D47,367,721
3/19/2016,59,T88,D58,426,671
3/19/2016,109,T79,D17,737,472
3/19/2016,153,T75,D83,525,363
3/19/2016,54,T45,D79,509,295
3/19/2016,48,T53,D64,304,298
3/19/2016,179,T72,D46,568,453
3/19/2016,190,T16,D23,656,537
3/19/2016,68,T40,D64,503,368
3/19/2016,54,T90,D60,230,603
3/19/2016,125,T84,D80,673,424
3/19/2016,183,T65,D74,513,701
3/19/2016,149,T84,D71,442,461
3/19/2016,109,T21,D29,349,631
3/19/2016,88,T44,D54,656,304
3/19/2016,46,T42,D89,277,538
3/19/2016,45,T51,D44,324,472
3/18/2016,190,T39,D98,404,716
3/18/2016,62,T38,D46,513,653
3/18/2016,2,T35,D1,363,729
3/18/2016,16,T16,D70,295,365
3/18/2016,30,T66,D36,235,349
3/18/2016,91,T39,D21,578,395
3/18/2016,123,T18,D10,579,662
3/18/2016,140,T61,D96,491,525
3/18/2016,178,T35,D60,619,517
3/18/2016,191,T71,D59,325,545
3/18/2016,162,T26,D37,243,452
3/18/2016,160,T96,D28,254,380
3/18/2016,10,T55,D12,596,485
3/18/2016,27,T31,D86,483,463
3/18/2016,50,T34,D67,463,655
3/18/2016,19,T91,D14,482,676
3/18/2016,33,T99,D9,443,620
3/18/2016,43,T51,D87,385,443
3/18/2016,82,T98,D60,397,751
3/18/2016,6,T23,D21,578,532
3/18/2016,38,T91,D39,694,621
3/18/2016,27,T63,D87,534,757
3/18/2016,47,T3,D92,201,339
3/18/2016,100,T15,D47,530,632
3/18/2016,16,T83,D95,346,216
3/18/2016,172,T42,D62,297,336
3/18/2016,189,T42,D41,215,369
3/18/2016,132,T26,D98,594,645
3/18/2016,17,T49,D71,656,525
3/18/2016,2,T29,D35,443,334
3/18/2016,121,T22,D41,700,255
3/18/2016,200,T62,D63,200,555
3/18/2016,53,T41,D48,798,305
3/18/2016,77,T43,D78,222,375
3/18/2016,133,T58,D28,216,628
3/18/2016,104,T40,D81,772,241
3/18/2016,103,T65,D85,756,772
3/18/2016,70,T71,D60,586,760
3/18/2016,44,T36,D23,366,494
3/18/2016,119,T56,D64,621,332
3/18/2016,53,T78,D82,535,315
3/18/2016,134,T71,D40,670,383
3/18/2016,18,T38,D26,607,287
3/18/2016,184,T54,D1,352,639
3/18/2016,36,T52,D79,253,608
3/18/2016,73,T82,D44,535,582
3/18/2016,181,T98,D61,513,393
3/18/2016,142,T73,D19,528,601
3/18/2016,174,T22,D54,312,445
3/18/2016,112,T43,D87,249,232
3/18/2016,158,T24,D92,425,794
3/18/2016,183,T15,D76,445,759
3/18/2016,197,T78,D37,715,670
3/18/2016,129,T48,D35,384,707
3/18/2016,37,T21,D36,534,798
3/18/2016,80,T84,D52,271,327
3/18/2016,172,T46,D10,407,585
3/18/2016,152,T93,D74,748,314
3/18/2016,136,T8,D22,209,484
3/18/2016,69,T6,D19,714,209
3/18/2016,124,T61,D44,604,589
3/18/2016,86,T63,D68,546,390
3/18/2016,101,T38,D91,644,673
3/18/2016,105,T10,D89,685,417
3/18/2016,187,T63,D47,466,423
3/18/2016,174,T49,D13,507,468
3/18/2016,47,T83,D3,286,367
3/18/2016,97,T44,D31,782,223
3/18/2016,15,T41,D36,647,214
3/18/2016,47,T64,D31,775,547
3/18/2016,172,T51,D2,264,585
3/18/2016,37,T65,D1,205,223
3/18/2016,85,T19,D30,726,623
3/18/2016,11,T67,D52,742,473
3/18/2016,178,T53,D59,440,289
3/18/2016,42,T42,D92,600,479
3/18/2016,96,T79,D42,789,472
3/18/2016,200,T53,D47,316,550
3/18/2016,166,T39,D22,455,334
3/18/2016,2,T58,D12,331,594
3/18/2016,37,T9,D4,576,356
3/18/2016,64,T84,D97,240,528
3/18/2016,20,T34,D36,547,684
3/18/2016,14,T34,D57,308,222
3/18/2016,158,T100,D63,378,416
3/18/2016,130,T44,D27,374,619
3/18/2016,145,T86,D84,341,714
3/18/2016,86,T85,D57,574,367
3/18/2016,43,T48,D100,295,219
3/18/2016,176,T22,D34,208,602
3/18/2016,194,T86,D83,487,391
3/18/2016,145,T63,D2,711,389
3/18/2016,93,T75,D14,451,615
3/18/2016,60,T99,D9,227,581
3/18/2016,148,T56,D59,288,583
3/18/2016,131,T17,D85,733,604
3/18/2016,58,T40,D91,218,518
3/18/2016,27,T5,D32,587,391
3/18/2016,185,T17,D28,593,728
3/18/2016,200,T94,D6,515,721
3/18/2016,8,T35,D22,356,309
3/18/2016,187,T71,D8,305,389
3/18/2016,98,T57,D53,587,541
3/18/2016,44,T86,D5,460,421
3/18/2016,149,T60,D100,427,774
3/18/2016,40,T53,D75,595,666
3/18/2016,6,T47,D25,774,566
3/18/2016,58,T97,D42,534,383
3/18/2016,16,T34,D67,679,526
3/18/2016,51,T86,D23,749,733
3/18/2016,114,T23,D90,639,499
3/18/2016,99,T83,D81,778,306
3/18/2016,75,T60,D68,772,770
3/18/2016,142,T6,D26,662,208
3/18/2016,105,T37,D91,315,375
3/18/2016,170,T91,D11,669,487
3/17/2016,179,T63,D79,465,774
3/17/2016,124,T4,D44,702,397
3/17/2016,82,T93,D36,200,525
3/17/2016,62,T90,D96,451,246
3/17/2016,186,T98,D11,662,800
3/17/2016,2,T18,D14,403,294
3/17/2016,198,T3,D90,620,472
3/17/2016,75,T75,D71,230,556
3/17/2016,134,T2,D16,767,743
3/17/2016,20,T17,D13,612,727
3/17/2016,89,T6,D17,359,386
3/17/2016,4,T59,D93,486,708
3/17/2016,164,T39,D99,387,437
3/17/2016,122,T15,D65,660,285
3/17/2016,90,T2,D6,594,724
3/17/2016,165,T18,D68,379,530
3/17/2016,168,T40,D13,711,381
3/17/2016,170,T61,D55,682,382
3/17/2016,134,T44,D18,500,551
3/17/2016,145,T96,D75,207,227
3/17/2016,198,T43,D80,361,565
3/17/2016,26,T13,D50,558,294
3/17/2016,58,T16,D62,647,614
3/17/2016,137,T1,D35,580,444
3/17/2016,72,T25,D90,496,509
3/17/2016,52,T72,D95,559,528
3/17/2016,3,T94,D79,231,249
3/17/2016,54,T45,D89,287,483
3/17/2016,154,T17,D92,584,679
3/17/2016,137,T16,D96,257,546
3/17/2016,152,T13,D44,594,362
3/17/2016,95,T50,D86,400,286
3/17/2016,56,T83,D90,557,269
3/17/2016,62,T1,D63,419,356
3/17/2016,138,T97,D96,221,795
3/17/2016,183,T41,D84,208,278
3/17/2016,168,T6,D9,244,682
3/17/2016,54,T12,D78,294,687
3/17/2016,139,T34,D25,686,698
3/17/2016,82,T8,D63,547,233
3/17/2016,46,T31,D22,587,605
3/17/2016,169,T40,D33,672,217
3/17/2016,98,T90,D31,250,702
3/17/2016,145,T69,D60,565,405
3/17/2016,23,T83,D10,229,303
3/17/2016,88,T72,D13,780,445
3/17/2016,92,T13,D47,631,636
3/17/2016,85,T17,D32,616,344
3/17/2016,25,T48,D25,396,582
3/17/2016,174,T71,D64,219,412
3/17/2016,74,T10,D54,348,517
3/17/2016,110,T2,D1,444,323
3/17/2016,97,T77,D35,408,574
3/17/2016,22,T23,D87,638,410
3/17/2016,116,T26,D91,594,685
3/17/2016,175,T76,D70,433,456
3/17/2016,162,T73,D59,606,757
3/17/2016,129,T46,D23,239,757
3/17/2016,58,T95,D72,414,565
3/17/2016,113,T12,D92,658,242
3/17/2016,54,T74,D42,261,548
3/17/2016,105,T100,D9,693,259
3/17/2016,188,T98,D56,592,262
3/17/2016,97,T9,D25,288,341
3/17/2016,79,T33,D84,650,742
3/17/2016,115,T22,D2,633,669
3/17/2016,106,T93,D98,293,727
3/17/2016,163,T81,D4,475,264
3/17/2016,49,T69,D64,347,442
3/17/2016,22,T20,D71,541,300
3/17/2016,76,T40,D87,267,495
3/17/2016,125,T70,D1,480,642
3/17/2016,53,T100,D70,215,655
3/17/2016,154,T79,D43,455,565
3/17/2016,100,T16,D40,696,631
3/17/2016,33,T16,D79,714,492
3/17/2016,81,T44,D53,379,724
3/17/2016,27,T21,D18,726,428
3/17/2016,106,T96,D12,734,334
3/17/2016,188,T90,D2,244,646
3/17/2016,175,T29,D70,549,545
3/17/2016,60,T2,D42,405,564
3/17/2016,185,T72,D58,613,311
3/17/2016,165,T19,D27,240,579
3/17/2016,11,T19,D25,415,236
3/17/2016,82,T58,D54,361,766
3/17/2016,176,T82,D79,479,695
3/17/2016,49,T59,D7,745,607
3/17/2016,86,T16,D53,783,240
3/17/2016,147,T58,D46,274,596
3/17/2016,170,T60,D100,416,279
3/17/2016,152,T22,D18,580,468
3/17/2016,63,T95,D75,635,462
3/17/2016,46,T79,D2,486,349
3/17/2016,55,T3,D94,349,469
3/17/2016,86,T4,D64,424,699
3/17/2016,134,T2,D41,522,647
3/17/2016,194,T8,D23,785,390
3/17/2016,128,T48,D21,305,504
3/17/2016,58,T84,D26,585,800
3/17/2016,125,T6,D17,538,793
3/17/2016,157,T87,D62,636,775
3/17/2016,149,T44,D46,461,644
3/17/2016,199,T84,D71,468,511
3/17/2016,42,T12,D100,690,655
3/17/2016,39,T57,D50,781,622
3/17/2016,38,T59,D5,282,321
3/17/2016,140,T19,D22,341,562
3/17/2016,79,T47,D52,782,519
3/17/2016,181,T63,D29,743,721
3/17/2016,57,T18,D56,406,413
3/17/2016,140,T81,D28,405,433
3/17/2016,131,T63,D7,269,559
3/17/2016,198,T11,D98,438,707
3/17/2016,61,T37,D3,447,671
3/17/2016,103,T90,D2,779,326
3/17/2016,81,T66,D11,497,408
3/17/2016,181,T74,D72,738,674
3/17/2016,95,T2,D15,456,239
3/17/2016,169,T97,D62,232,342
3/17/2016,69,T85,D21,591,373
3/17/2016,71,T79,D20,216,374
3/17/2016,143,T42,D28,762,751
3/17/2016,23,T89,D33,243,334
3/17/2016,40,T64,D34,348,562
3/17/2016,70,T47,D61,700,258
3/16/2016,86,T29,D16,612,384
3/16/2016,146,T59,D74,266,677
3/16/2016,110,T62,D27,290,664
3/16/2016,165,T31,D45,331,285
3/16/2016,25,T38,D29,381,747
3/16/2016,15,T49,D97,229,654
3/16/2016,103,T89,D86,429,315
3/16/2016,78,T39,D4,471,602
3/16/2016,106,T72,D34,238,744
3/16/2016,11,T1,D52,468,404
3/16/2016,6,T5,D65,421,742
3/16/2016,181,T52,D30,226,400
3/16/2016,106,T85,D16,344,740
3/16/2016,122,T55,D36,660,468
3/16/2016,188,T100,D84,230,757
3/16/2016,175,T2,D88,640,702
3/16/2016,172,T50,D80,783,276
3/16/2016,109,T5,D50,649,492
3/16/2016,106,T7,D9,359,622
3/16/2016,3,T33,D49,563,675
3/16/2016,139,T56,D13,328,619
3/16/2016,16,T94,D88,395,758
3/16/2016,43,T65,D86,221,300
3/16/2016,200,T1,D38,607,755
3/16/2016,142,T71,D13,572,547
3/16/2016,58,T69,D59,443,280
3/16/2016,108,T37,D80,408,377
3/16/2016,26,T12,D63,651,735
3/16/2016,73,T57,D55,694,710
3/16/2016,17,T66,D64,562,552
3/16/2016,107,T86,D48,590,264
3/16/2016,72,T85,D27,556,461
3/16/2016,42,T9,D9,425,396
3/16/2016,200,T34,D32,383,537
3/16/2016,111,T47,D40,275,385
3/16/2016,49,T19,D89,747,420
3/16/2016,181,T12,D13,441,605
3/16/2016,17,T68,D79,712,262
3/16/2016,76,T7,D12,783,573
3/16/2016,198,T47,D55,407,524
3/16/2016,70,T17,D10,216,398
3/16/2016,105,T1,D14,279,357
3/16/2016,145,T64,D76,213,309
3/16/2016,122,T26,D14,404,337
3/16/2016,116,T63,D98,363,535
3/16/2016,51,T77,D25,666,304
3/16/2016,121,T36,D13,335,259
3/16/2016,194,T15,D33,385,377
3/16/2016,123,T54,D33,379,752
3/16/2016,32,T71,D64,201,747
3/16/2016,87,T8,D46,457,666
3/16/2016,174,T18,D23,773,500
3/16/2016,28,T5,D69,433,372
3/16/2016,2,T8,D81,614,248
3/16/2016,40,T31,D30,697,287
3/16/2016,31,T36,D74,289,223
3/16/2016,20,T43,D32,247,783
3/16/2016,45,T66,D52,462,225
3/16/2016,66,T84,D33,238,800
3/16/2016,110,T1,D2,244,452
3/16/2016,94,T2,D26,696,388
3/16/2016,113,T66,D69,402,518
3/16/2016,100,T19,D56,610,800
3/16/2016,78,T34,D52,693,595
3/16/2016,65,T81,D17,556,717
3/16/2016,183,T24,D33,219,345
3/16/2016,79,T4,D97,752,342
3/16/2016,190,T76,D5,757,577
3/16/2016,66,T43,D70,346,608
3/16/2016,48,T56,D70,328,335
3/16/2016,35,T19,D82,539,546
3/16/2016,97,T72,D59,257,515
3/16/2016,188,T19,D38,790,350
3/16/2016,163,T34,D69,371,748
3/16/2016,176,T43,D66,785,255
3/16/2016,5,T74,D33,320,400
3/16/2016,58,T66,D69,668,606
3/16/2016,173,T65,D55,547,768
3/16/2016,24,T52,D51,504,625
3/16/2016,28,T35,D15,737,729
3/16/2016,130,T5,D7,634,232
3/16/2016,186,T61,D68,515,218
3/16/2016,158,T72,D47,722,698
3/16/2016,5,T91,D52,638,210
3/16/2016,147,T7,D78,501,603
3/16/2016,184,T68,D19,536,392
3/16/2016,40,T80,D76,614,558
3/16/2016,154,T86,D49,690,774
3/16/2016,181,T19,D91,612,745
3/16/2016,26,T9,D91,737,573
3/16/2016,103,T98,D100,540,420
3/16/2016,83,T54,D41,463,456
3/16/2016,186,T73,D35,559,335
3/16/2016,139,T92,D100,215,540
3/16/2016,58,T55,D84,561,563
3/16/2016,171,T71,D44,556,471
3/16/2016,173,T4,D12,349,269
3/16/2016,86,T64,D69,670,592
3/16/2016,148,T31,D45,233,346
3/16/2016,63,T18,D28,780,765
3/16/2016,104,T35,D62,709,593
3/16/2016,146,T48,D41,237,623
3/16/2016,188,T55,D85,387,462
3/16/2016,57,T95,D53,274,428
3/16/2016,112,T22,D88,743,282
3/16/2016,147,T26,D48,327,663
3/16/2016,37,T63,D37,204,382
3/16/2016,181,T99,D56,286,245
3/16/2016,196,T6,D79,717,509
3/16/2016,169,T72,D81,490,436
3/16/2016,84,T48,D75,239,351
3/16/2016,115,T75,D78,263,262
3/16/2016,136,T6,D29,217,367
3/16/2016,71,T90,D90,215,371
3/16/2016,37,T22,D92,414,545
3/16/2016,155,T96,D81,704,654
3/16/2016,36,T85,D19,416,325
3/16/2016,64,T55,D50,510,276
3/16/2016,124,T47,D4,372,623
3/16/2016,37,T69,D21,430,705
3/16/2016,136,T99,D61,215,310
3/16/2016,106,T29,D29,777,733
3/16/2016,181,T100,D81,252,251
3/16/2016,87,T60,D24,453,748
3/16/2016,170,T79,D79,657,497
3/16/2016,131,T94,D61,280,497
3/16/2016,118,T26,D42,300,259
3/16/2016,18,T50,D82,762,715
3/16/2016,164,T16,D60,617,751
3/16/2016,111,T100,D82,689,412
3/16/2016,118,T39,D22,246,790
3/16/2016,134,T74,D86,690,791
3/16/2016,35,T78,D72,504,563
3/15/2016,163,T11,D52,629,606
3/15/2016,6,T46,D4,283,783
3/15/2016,45,T65,D78,705,687
3/15/2016,124,T64,D15,319,217
3/15/2016,21,T88,D93,303,356
3/15/2016,184,T42,D53,682,381
3/15/2016,146,T68,D89,735,679
3/15/2016,191,T56,D52,223,597
3/15/2016,70,T20,D18,322,291
3/15/2016,21,T32,D47,742,511
3/15/2016,73,T36,D52,787,292
3/15/2016,38,T91,D77,338,589
3/15/2016,178,T91,D76,201,529
3/15/2016,181,T75,D98,462,770
3/15/2016,165,T2,D51,527,541
3/15/2016,3,T83,D45,559,333
3/15/2016,114,T47,D92,229,713
3/15/2016,76,T51,D38,203,664
3/15/2016,110,T11,D96,642,621
3/15/2016,76,T49,D95,663,576
3/15/2016,101,T86,D37,266,733
3/15/2016,101,T26,D78,333,210
3/15/2016,131,T46,D31,433,683
3/15/2016,79,T25,D38,352,356
3/15/2016,19,T99,D8,298,255
3/15/2016,118,T98,D80,716,320
3/15/2016,182,T82,D58,670,451
3/15/2016,69,T34,D35,611,494
3/15/2016,23,T94,D83,282,547
3/15/2016,72,T55,D53,684,639
3/15/2016,183,T25,D3,586,623
3/15/2016,156,T8,D88,411,772
3/15/2016,58,T46,D83,534,548
3/15/2016,77,T72,D99,713,561
3/15/2016,31,T98,D55,644,382
3/15/2016,195,T63,D54,436,349
3/15/2016,96,T6,D84,597,534
3/15/2016,26,T78,D97,275,554
3/15/2016,198,T22,D37,716,375
3/15/2016,184,T17,D48,496,387
3/15/2016,50,T35,D67,726,314
3/15/2016,33,T47,D26,353,251
3/15/2016,11,T50,D47,214,262
3/15/2016,187,T97,D47,274,375
3/15/2016,19,T21,D38,396,634
3/15/2016,100,T90,D40,279,695
3/15/2016,144,T21,D20,682,690
3/15/2016,76,T36,D100,244,334
3/15/2016,91,T23,D26,284,594
3/15/2016,45,T55,D41,542,333
3/15/2016,31,T68,D43,649,637
3/15/2016,99,T58,D44,782,509
3/15/2016,166,T89,D41,390,794
3/15/2016,31,T4,D11,713,744
3/15/2016,94,T3,D98,581,597
3/15/2016,152,T91,D92,317,252
3/15/2016,113,T84,D38,778,471
3/15/2016,153,T82,D69,387,339
3/15/2016,13,T60,D89,319,235
3/15/2016,4,T50,D49,479,583
3/15/2016,42,T18,D58,661,778
3/15/2016,199,T99,D57,539,201
3/15/2016,58,T1,D10,546,457
3/15/2016,48,T56,D5,591,605
3/15/2016,171,T78,D57,225,660
3/15/2016,138,T61,D9,359,491
3/15/2016,136,T29,D29,573,639
3/15/2016,156,T31,D90,280,265
3/15/2016,42,T3,D83,277,266
3/15/2016,41,T34,D82,753,731
3/15/2016,166,T11,D77,785,694
3/15/2016,68,T74,D75,258,694
3/15/2016,80,T39,D36,319,751
3/15/2016,22,T50,D70,640,298
3/15/2016,114,T96,D75,333,652
3/15/2016,167,T19,D69,757,534
3/15/2016,46,T28,D57,233,500
3/15/2016,149,T8,D72,693,625
3/15/2016,42,T57,D89,319,315
3/15/2016,161,T63,D72,326,336
3/15/2016,14,T75,D65,453,519
3/15/2016,12,T33,D18,516,716
3/15/2016,170,T70,D2,227,689
3/15/2016,94,T58,D51,575,556
3/15/2016,140,T41,D95,694,307
3/15/2016,166,T45,D63,258,366
3/15/2016,76,T66,D70,783,490
3/15/2016,153,T29,D65,466,730
3/15/2016,185,T2,D16,304,689
3/15/2016,121,T58,D62,305,469
3/15/2016,59,T76,D43,433,449
3/15/2016,126,T89,D13,271,250
3/15/2016,180,T78,D39,448,525
3/14/2016,133,T83,D35,326,797
3/14/2016,78,T7,D33,777,227
3/14/2016,171,T56,D2,349,251
3/14/2016,20,T75,D56,209,798
3/14/2016,72,T34,D39,755,742
3/14/2016,150,T91,D10,409,201
3/14/2016,54,T85,D52,489,571
3/14/2016,158,T74,D95,622,286
3/14/2016,137,T71,D67,256,512
3/14/2016,101,T63,D22,476,273
3/14/2016,112,T84,D5,354,208
3/14/2016,183,T83,D54,299,252
3/14/2016,40,T71,D3,606,209
3/14/2016,119,T77,D59,719,265
3/14/2016,100,T24,D93,734,617
3/14/2016,197,T34,D67,253,401
3/14/2016,130,T54,D95,589,705
3/14/2016,154,T38,D81,263,729
3/14/2016,154,T60,D9,748,514
3/14/2016,12,T37,D13,356,508
3/14/2016,71,T60,D31,792,714
3/14/2016,6,T32,D66,407,691
3/14/2016,65,T83,D23,413,374
3/14/2016,149,T94,D61,509,287
3/14/2016,123,T14,D27,552,558
3/14/2016,183,T80,D50,547,754
3/14/2016,194,T37,D80,407,411
3/14/2016,66,T87,D21,695,264
3/14/2016,176,T95,D19,763,369
3/14/2016,134,T32,D77,319,632
3/14/2016,37,T90,D59,708,667
3/14/2016,129,T30,D47,468,368
3/14/2016,64,T18,D70,540,623
3/14/2016,57,T26,D84,440,222
3/14/2016,190,T92,D83,367,748
3/14/2016,99,T83,D21,613,467
3/14/2016,163,T96,D79,593,451
3/14/2016,105,T18,D35,580,649
3/14/2016,16,T68,D38,423,606
3/14/2016,151,T20,D90,289,630
3/14/2016,165,T25,D69,313,542
3/14/2016,175,T24,D32,685,702
3/14/2016,99,T48,D22,508,338
3/14/2016,158,T58,D15,696,768
3/14/2016,105,T8,D70,203,442
3/14/2016,175,T3,D47,373,351
3/14/2016,111,T11,D18,705,587
3/14/2016,123,T7,D68,497,466
3/14/2016,74,T74,D39,299,409
3/14/2016,178,T72,D3,595,731
3/14/2016,54,T3,D53,364,246
3/14/2016,172,T93,D52,793,668
3/14/2016,139,T14,D50,756,517
3/14/2016,33,T78,D28,587,742
3/14/2016,117,T83,D69,657,546
3/14/2016,29,T64,D35,763,332
3/14/2016,85,T31,D77,527,273
3/14/2016,106,T23,D62,320,267
3/14/2016,190,T71,D38,671,415
3/14/2016,145,T52,D83,608,763
3/14/2016,139,T53,D77,756,505
3/14/2016,150,T11,D60,398,574
3/14/2016,171,T32,D47,743,633
3/14/2016,124,T93,D21,452,407
3/14/2016,51,T68,D21,457,619
3/14/2016,154,T38,D76,612,514
3/14/2016,53,T67,D88,777,537
3/14/2016,141,T33,D97,529,513
3/14/2016,171,T63,D98,277,211
3/14/2016,168,T98,D70,446,714
3/14/2016,71,T61,D14,237,417
3/14/2016,34,T27,D67,201,363
3/14/2016,80,T6,D3,285,320
3/14/2016,67,T88,D5,498,498
3/14/2016,65,T29,D36,669,274
3/14/2016,87,T41,D51,468,665
3/14/2016,174,T22,D98,675,508
3/14/2016,134,T100,D36,793,423
3/14/2016,77,T28,D54,269,343
3/14/2016,89,T25,D82,690,617
3/14/2016,109,T77,D73,554,362
3/14/2016,79,T89,D40,318,702
3/14/2016,115,T86,D47,374,437
3/14/2016,200,T100,D47,254,612
3/14/2016,158,T98,D14,788,519
3/14/2016,1,T25,D15,382,799
3/14/2016,60,T95,D80,647,587
3/14/2016,85,T52,D48,740,772
3/14/2016,190,T93,D79,759,329
3/14/2016,181,T95,D60,598,668
3/14/2016,18,T66,D17,765,676
3/14/2016,117,T51,D58,688,791
3/14/2016,97,T62,D71,389,521
3/14/2016,72,T29,D40,557,795
3/14/2016,40,T13,D100,733,731
3/14/2016,104,T9,D27,377,416
3/14/2016,127,T24,D71,399,795
3/14/2016,169,T22,D58,660,426
3/14/2016,94,T63,D94,691,321
3/14/2016,114,T81,D82,431,609
3/14/2016,162,T91,D56,618,693
3/14/2016,105,T71,D85,216,678
3/14/2016,117,T66,D61,339,591
3/14/2016,162,T87,D22,219,320
3/14/2016,2,T80,D89,525,326
3/14/2016,53,T9,D37,455,481
3/14/2016,173,T82,D29,451,225
3/13/2016,117,T49,D54,336,382
3/13/2016,39,T61,D95,500,503
3/13/2016,13,T17,D40,438,237
3/13/2016,200,T47,D79,681,486
3/13/2016,24,T5,D94,642,479
3/13/2016,83,T73,D85,258,268
3/13/2016,73,T83,D7,561,389
3/13/2016,28,T5,D72,795,495
3/13/2016,49,T9,D86,742,617
3/13/2016,23,T25,D59,685,591
3/13/2016,121,T9,D8,790,745
3/13/2016,35,T23,D13,204,698
3/13/2016,69,T29,D66,277,730
3/13/2016,62,T88,D91,658,397
3/13/2016,114,T12,D31,789,776
3/13/2016,70,T29,D5,574,254
3/13/2016,192,T81,D66,212,506
3/13/2016,152,T85,D35,766,557
3/13/2016,132,T70,D44,474,455
3/13/2016,54,T17,D46,496,257
3/13/2016,188,T100,D73,476,745
3/13/2016,175,T40,D59,500,465
3/13/2016,114,T73,D3,248,642
3/13/2016,80,T30,D48,280,333
3/13/2016,76,T24,D19,637,790
3/13/2016,38,T11,D73,368,316
3/13/2016,159,T79,D7,542,353
3/13/2016,154,T34,D12,558,521
3/13/2016,95,T11,D80,245,472
3/13/2016,67,T77,D91,386,529
3/13/2016,46,T13,D78,364,287
3/13/2016,63,T85,D13,212,550
3/13/2016,180,T88,D86,215,269
3/13/2016,183,T18,D93,287,467
3/13/2016,189,T94,D6,621,631
3/13/2016,191,T64,D64,344,756
3/13/2016,111,T18,D53,708,519
3/13/2016,14,T72,D79,545,763
3/13/2016,5,T10,D84,493,263
3/13/2016,145,T33,D70,375,533
3/13/2016,22,T94,D47,338,683
3/13/2016,66,T22,D70,202,778
3/13/2016,67,T4,D7,386,451
3/13/2016,19,T11,D33,617,596
3/13/2016,153,T87,D25,278,279
3/13/2016,162,T98,D65,660,538
3/13/2016,49,T71,D14,792,688
3/13/2016,199,T49,D3,492,698
3/13/2016,121,T50,D53,792,729
3/13/2016,72,T64,D22,350,293
3/13/2016,102,T96,D36,215,771
3/13/2016,17,T98,D30,566,612
3/13/2016,82,T13,D33,758,480
3/13/2016,94,T58,D44,389,472
3/13/2016,161,T70,D53,738,648
3/13/2016,191,T84,D95,229,601
3/13/2016,25,T88,D15,636,388
3/13/2016,47,T30,D78,420,562
3/13/2016,3,T64,D58,472,723
3/13/2016,199,T28,D68,691,766
3/13/2016,187,T7,D95,779,241
3/13/2016,169,T58,D2,216,501
